molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50
CHEMBL4068708,Cc1c(C(=O)Nc2ccc(C(F)(F)F)cn2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OS(=O)(=O)CCC(F)(F)F)cc1,,336.46100000000007,2.3876,1.0,5.0,-0.041242292044686026,9.214670164989233
CHEMBL3658860,CCCCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,,463.79600000000016,5.938620000000005,1.0,4.0,-0.040669335250887007,6.920818753952375
CHEMBL111,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,476.0640000000003,6.8132400000000075,1.0,3.0,-0.04048462039207702,6.799998134593398
CHEMBL381791,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,,433.59600000000023,5.698000000000007,0.0,4.0,-0.037433201950254694,6.0999990348465305
CHEMBL4104311,CCOc1ccc(Cc2nc3cc(C(=O)N4CCCCC4)ccc3n2CCC(C)C)cc1,,435.88914155600014,4.518900000000004,2.0,6.0,0.03481435101001582,4.800000052738446
CHEMBL3099055,[2H]C([2H])([18F])Oc1nc(NCCc2ccc(F)cc2)nc(-c2ccc(Cl)c(C(C)(C)O)c2)n1,,465.5970000000002,5.707320000000006,1.0,4.0,-0.04038139314829935,6.7447274948966935
CHEMBL4078924,Cc1cccc(Cn2nc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2-c2ccc(O)cc2)c1,,392.8900000000002,5.646200000000004,2.0,3.0,0.006745130975214829,5.0
CHEMBL3341861,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1,,353.809,5.054600000000002,2.0,3.0,-0.04108685129963912,7.481486060122112
CHEMBL4093478,COc1cccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)n1,,337.81000000000006,5.354420000000003,2.0,2.0,-0.04013664236109983,6.636388020107856
CHEMBL4096828,Cc1ccnc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c1,,353.809,5.054600000000003,2.0,3.0,-0.034958483549565024,5.882728704344236
CHEMBL4078811,COc1cc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)ccn1,,323.783,5.046000000000003,2.0,2.0,-0.04060694779532635,6.876148359032914
CHEMBL4089126,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccccn2)c1,,323.783,5.046000000000003,2.0,2.0,-0.041019664809035336,7.327902142064283
CHEMBL4067924,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccnc2)c1,,323.783,5.046000000000003,2.0,2.0,-0.040074254905539175,6.61261017366127
CHEMBL4081259,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccncc2)c1,,324.771,4.4410000000000025,2.0,3.0,-0.0403909912183856,6.749579997691106
CHEMBL4105512,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cncnc2)c1,,322.795,5.651000000000003,2.0,1.0,-0.0398534992935553,6.5376020021010435
CHEMBL4070648,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccccc2)c1,,352.821,5.659600000000003,2.0,2.0,-0.04109165033468225,7.494850021680094
CHEMBL4097779,COc1cccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c1,,338.79400000000004,5.356600000000003,3.0,2.0,-0.04085649761756899,7.0915149811213505
CHEMBL4085745,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(O)c2)c1,,380.875,6.438200000000004,2.0,2.0,-0.03721403001983505,6.075720713938118
CHEMBL4064182,CC(C)Oc1cccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c1,,366.80400000000014,5.379700000000002,2.0,3.0,-0.04056855551498133,6.85078088734462
CHEMBL4064299,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3c(c2)OCO3)c1,,336.822,5.959420000000003,2.0,1.0,-0.040909287003043394,7.154901959985743
CHEMBL4085844,Cc1cccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c1,,336.822,5.959420000000003,2.0,1.0,-0.04089009086287088,7.130768280269024
CHEMBL4102237,Cc1ccccc1-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,,367.7920000000001,5.559200000000003,2.0,3.0,-0.04033340279786807,6.721246399047171
CHEMBL4077975,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc([N+](=O)[O-])c2)c1,,357.24,6.304400000000003,2.0,1.0,-0.04111564550989789,7.568636235841013
CHEMBL4094495,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(Cl)cc2)c1,,391.68500000000006,6.957800000000002,2.0,1.0,-0.040789311126965204,7.022276394711152
CHEMBL4067016,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cc(Cl)cc(Cl)c2)c1,,391.68500000000006,6.957800000000002,2.0,1.0,-0.04113964068511353,7.657577319177793
CHEMBL4086756,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(Cl)c(Cl)c2)c1,,391.68500000000006,6.957800000000002,2.0,1.0,-0.0411012484047685,7.522878745280337
CHEMBL4104660,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2c(Cl)cccc2Cl)c1,,340.785,5.790100000000003,2.0,1.0,-0.03962314561148517,6.471083299722345
CHEMBL4078901,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2)c1,,358.77500000000003,5.9292000000000025,2.0,1.0,-0.0411348416500704,7.638272163982407
CHEMBL4096928,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2F)c1,,378.903,6.948500000000005,2.0,1.0,-0.04115883682528604,7.7447274948966935
CHEMBL4065139,CC(C)(C)c1ccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)cc1,,435.01100000000014,8.246000000000004,2.0,1.0,-0.03840898974557386,6.228412519118745
CHEMBL4092811,CC(C)(C)c1cc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)cc(C(C)(C)C)c1,,398.8930000000001,7.318000000000005,2.0,1.0,-0.039037663336223584,6.337242168318426
CHEMBL4073727,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(-c3ccccc3)c2)c1,,398.8930000000001,7.318000000000005,2.0,1.0,-0.04030940762265243,6.709965388637482
CHEMBL4100542,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(-c3ccccc3)cc2)c1,,426.90300000000013,6.882000000000005,2.0,2.0,-0.034814512498271194,5.872895201635193
CHEMBL4084091,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(C(=O)c3ccccc3)cc2)c1,,362.8160000000001,6.397200000000003,2.0,2.0,-0.03371073443835182,5.804100347590766
CHEMBL4062376,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3occc3c2)c1,,372.8550000000001,6.804200000000004,2.0,1.0,-0.04060214876028322,6.872895201635193
CHEMBL4091847,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3ccccc3c2)c1,,373.8430000000001,6.199200000000004,2.0,2.0,-0.04061174683036948,6.87942606879415
CHEMBL4071010,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3ccccc3n2)c1,,373.8430000000001,6.199200000000004,2.0,2.0,-0.03964234175165768,6.476253533188435
CHEMBL4099590,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cnc3ccccc3c2)c1,,410.90400000000017,7.222200000000004,2.0,1.0,-0.038768917373808436,6.287350298372789
CHEMBL4081586,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc3c(c2)Cc2ccccc2-3)c1,,392.8900000000002,5.646200000000004,2.0,3.0,-0.03519843530172141,5.8996294548824375
CHEMBL3341861,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1,,368.47600000000006,6.7930000000000055,0.0,2.0,-0.04100526770390595,7.301029995663981
CHEMBL244403,CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,,398.5020000000002,6.155500000000006,1.0,3.0,-0.03366274408792054,5.801342913045577
CHEMBL4176969,O=C(c1cccc2ccccc12)c1ccc(OCCCCCCO)c2ccccc12,,384.47500000000014,5.765400000000006,1.0,3.0,0.006745130975214829,5.0
CHEMBL4166345,O=C(c1cccc2ccccc12)c1ccc(OCCCCCO)c2ccccc12,,370.4480000000001,5.3753000000000055,1.0,3.0,0.006745130975214829,5.0
CHEMBL4161845,O=C(c1cccc2ccccc12)c1ccc(OCCCCO)c2ccccc12,,356.42100000000005,4.985200000000005,1.0,3.0,0.044753488516786344,4.746661994673894
CHEMBL4167940,O=C(c1cccc2ccccc12)c1ccc(OCCCO)c2ccccc12,,412.4850000000001,5.946100000000006,0.0,4.0,0.43865828485670927,4.0
CHEMBL4159535,COC(=O)CCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,,398.45800000000014,5.556000000000005,0.0,4.0,0.43865828485670927,4.0
CHEMBL4169849,COC(=O)CCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,,398.45800000000014,5.857700000000005,1.0,3.0,0.026565145703332297,4.849857838151442
CHEMBL4161451,O=C(O)CCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,,384.4310000000001,5.4676000000000045,1.0,3.0,0.43865828485670927,4.0
CHEMBL4176556,O=C(O)CCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,,447.9220000000001,5.184840000000005,1.0,5.0,0.43865828485670927,4.0
CHEMBL4202707,COc1cc(NC(=O)C(=O)c2c(C)n(Cc3ccc(Cl)cc3)c3ccc(C)cc23)ccn1,,269.49799999999993,6.180400000000006,0.0,2.0,-0.03644618441293462,6.0
CHEMBL4207058,CCCCCCCCCCCCCCCN=C=S,,406.91700000000026,6.327800000000004,3.0,3.0,0.006745130975214829,5.0
CHEMBL4203175,O=C(Nc1ccc(Cl)cc1)Nc1cccc(Nc2cccc(N3CCCC3)c2)c1,,391.9020000000002,6.251200000000004,2.0,2.0,0.004825516957963742,5.017728766960431
CHEMBL4215809,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)c2)c1,,407.90500000000026,5.722800000000004,3.0,4.0,-0.0398534992935553,6.5376020021010435
CHEMBL4206416,O=C(Nc1ccc(Cl)cc1)Nc1cccc(Nc2cccc(N3CCCC3)n2)c1,,390.9140000000002,5.788400000000005,1.0,2.0,-0.04038139314829935,6.7447274948966935
CHEMBL4210152,O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)c2)c1,,392.8900000000002,5.646200000000004,2.0,3.0,-0.032127052874119676,5.721246399047171
CHEMBL3341861,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1,,443.6600000000002,7.2389400000000075,1.0,4.0,-0.04014144139614296,6.638272163982407
CHEMBL4218702,Cc1ccc(-c2cc(SNC3CC4CCC3(C)C4(C)C)nnc2-c2ccc(C)cc2)cc1,,443.6600000000002,7.094840000000007,1.0,4.0,-0.040048820019810596,6.603277721496227
CHEMBL4206866,Cc1ccc(-c2cc(SNC3CC4CC(C3C)C4(C)C)nnc2-c2ccc(C)cc2)cc1,,475.65800000000024,5.776440000000005,1.0,4.0,-0.04037275488522172,6.740406121114051
CHEMBL4205229,Cc1ccc(-c2cc(S(=O)(=O)NC3CC4CC(C3C)C4(C)C)nnc2-c2ccc(C)cc2)cc1,,463.79600000000016,5.938620000000005,1.0,4.0,-0.038607669796359344,6.259953275948506
CHEMBL111,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,413.5220000000002,3.021320000000002,2.0,7.0,-0.04119866881614399,8.013228265733755
CHEMBL4241707,COc1cc(OC)cc(C(=O)N[C@H]2CC[C@H](Nc3nc(C)cc(N(C)C)n3)CC2)c1,,500.65700000000027,6.574420000000007,1.0,6.0,-0.04094240034484097,7.199970640755866
CHEMBL4291438,CCCCCc1cc2c(c(OS(=O)(=O)c3ccc(C)cc3)c1)[C@@H]1CC(C)(OO)C=C[C@H]1C(C)(C)O2,,500.65700000000027,6.574420000000007,1.0,6.0,-0.03992548481920221,6.560667306169737
CHEMBL4283589,C=C1C[C@H]2c3c(cc(CCCCC)cc3OS(=O)(=O)c3ccc(C)cc3)OC(C)(C)[C@@H]2CC1OO,,356.50600000000014,5.955500000000006,0.0,3.0,-0.013890719710234352,5.2441251443275085
CHEMBL4281658,CCCCCc1cc(OC(C)=O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,,372.50500000000017,4.839400000000005,0.0,4.0,-0.0408229043722671,7.055517327849832
CHEMBL4289543,CCCCCC1=CC(=O)C2=C(OC(C)(C)[C@@H]3CC[C@](C)(OCC)C=C23)C1=O,,500.65700000000027,6.574420000000007,1.0,6.0,-0.032414994976707336,5.735182176990463
CHEMBL4285088,CCCCCc1cc2c(c(OS(=O)(=O)c3ccc(C)cc3)c1)[C@H]1[C@@H](CC=C(C)[C@@H]1OO)C(C)(C)O2,,484.65800000000024,6.077120000000008,1.0,5.0,-0.036331007571899554,5.989700043360188
CHEMBL4292923,CCCCCc1cc2c(c(OS(=O)(=O)c3ccc(C)cc3)c1)[C@@H]1[C@H](O)C(C)=CC[C@H]1C(C)(C)O2,,330.4680000000001,4.706600000000005,2.0,3.0,-0.03510245460085886,5.892790030352131
CHEMBL4282822,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C=C[C@@](C)(O)C[C@@H]21,,370.4890000000002,5.220500000000005,0.0,4.0,-0.03678211686595356,6.031517051446065
CHEMBL4290707,CCCCCc1cc(OC(C)=O)c2c(c1)OC(C)(C)C1=C2C2OC2(C)CC1,,360.49400000000014,4.609300000000005,2.0,4.0,-0.03849537237635015,6.24184537803261
CHEMBL4286213,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2C(O)C(C)(OC)CC1,,402.53100000000023,5.180100000000006,1.0,5.0,-0.03607665871461378,5.9677842967020185
CHEMBL4294111,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2C(OC(C)=O)C(C)(OC)CC1,,356.50600000000014,5.955500000000006,0.0,3.0,-0.027807921335304728,5.552841968657781
CHEMBL4281658,CCCCCc1cc(OC(C)=O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,,500.65700000000027,6.574420000000007,1.0,6.0,-0.04082770340731023,7.060480747381382
CHEMBL4291438,CCCCCc1cc2c(c(OS(=O)(=O)c3ccc(C)cc3)c1)[C@@H]1CC(C)(OO)C=C[C@H]1C(C)(C)O2,,330.4680000000001,4.706600000000005,2.0,3.0,-0.04077971305687895,7.013228265733755
CHEMBL4282822,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C=C[C@@](C)(O)C[C@@H]21,,356.38500000000005,4.946640000000004,0.0,6.0,-0.03938799289437191,6.412289034981089
CHEMBL4277264,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,,429.5760000000001,7.783300000000008,3.0,4.0,-0.03116724586549413,5.6777807052660805
CHEMBL4293423,CCCCCCCCCCCCC/C(=N\O)c1cc(-c2ccc(O)c(F)c2)ccc1O,,401.52200000000005,7.003100000000008,3.0,4.0,-0.021569175779238697,5.3872161432802645
CHEMBL4284088,CCCCCCCCCCC/C(=N\O)c1cc(-c2ccc(O)c(F)c2)ccc1O,,583.0570000000002,5.544100000000004,2.0,6.0,-0.028767728343930273,5.585026652029182
CHEMBL3921520,O=c1cc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3nccs3)ccc2[nH]1,,610.4850000000002,6.741000000000005,2.0,4.0,-0.04122410370187257,8.356547323513812
CHEMBL3945880,O=c1cc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)ccc2[nH]1,,610.4850000000002,6.741000000000005,2.0,4.0,-0.04123946061401058,8.920818753952375
CHEMBL3945880,O=c1cc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)ccc2[nH]1,,463.79600000000016,5.938620000000005,1.0,4.0,-0.04123898071050627,8.886056647693163
CHEMBL111,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,463.79600000000016,5.938620000000005,1.0,4.0,-0.041212106114264756,8.161150909262744
CHEMBL111,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,392.8900000000002,5.646200000000004,2.0,3.0,-0.041223143894863944,8.337242168318426
CHEMBL3341861,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1,,323.783,5.046000000000003,2.0,2.0,-0.04108685129963912,7.481486060122112
CHEMBL4089126,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccccn2)c1,,322.795,5.651000000000003,2.0,1.0,-0.041019664809035336,7.327902142064283
CHEMBL4070648,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccccc2)c1,,367.7920000000001,5.559200000000003,2.0,3.0,-0.04109165033468225,7.494850021680094
CHEMBL4077975,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc([N+](=O)[O-])c2)c1,,391.68500000000006,6.957800000000002,2.0,1.0,-0.04111564550989789,7.568636235841013
CHEMBL4067016,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cc(Cl)cc(Cl)c2)c1,,340.785,5.790100000000003,2.0,1.0,-0.04113964068511353,7.657577319177793
CHEMBL4078901,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2)c1,,358.77500000000003,5.9292000000000025,2.0,1.0,-0.0411348416500704,7.638272163982407
CHEMBL4096928,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2F)c1,,312.75600000000003,5.244000000000002,2.0,2.0,-0.04115883682528604,7.7447274948966935
CHEMBL4584264,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccoc2)c1,,328.824,5.712500000000003,2.0,2.0,-0.041048459019294097,7.3872161432802645
CHEMBL4459402,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccsc2)c1,,342.851,6.020920000000002,2.0,2.0,-0.041072454194509736,7.443697499232712
CHEMBL4513876,Cc1cc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)cs1,,342.851,6.020920000000002,2.0,2.0,-0.041053258054337224,7.3979400086720375
CHEMBL4443345,Cc1ccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)s1,,301.77700000000016,4.194100000000002,2.0,2.0,-0.04104365998425097,7.376750709602099
CHEMBL4462132,O=C(Nc1ccc(Cl)cc1)Nc1cccc(N2CCC2)c1,,392.8900000000002,5.646200000000004,2.0,3.0,-0.041077253229552864,7.455931955649724
CHEMBL3341861,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1,,323.783,5.046000000000003,2.0,2.0,-0.04075571788166331,6.991399828238082
CHEMBL4089126,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccccn2)c1,,322.795,5.651000000000003,2.0,1.0,-0.028537374661860144,5.577082019232337
CHEMBL4070648,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccccc2)c1,,367.7920000000001,5.559200000000003,2.0,3.0,-0.039148041142215526,6.359518563029578
CHEMBL4077975,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc([N+](=O)[O-])c2)c1,,391.68500000000006,6.957800000000002,2.0,1.0,-0.03907605561656861,6.3448615651886175
CHEMBL4067016,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cc(Cl)cc(Cl)c2)c1,,340.785,5.790100000000003,2.0,1.0,-0.03981030797816715,6.52432881167557
CHEMBL4078901,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2)c1,,358.77500000000003,5.9292000000000025,2.0,1.0,-0.04052056516455005,6.82102305270683
CHEMBL4096928,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccc(F)cc2F)c1,,312.75600000000003,5.244000000000002,2.0,2.0,-0.039551160085838255,6.452225294612178
CHEMBL4584264,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccoc2)c1,,328.824,5.712500000000003,2.0,2.0,-0.03913364403708614,6.356547323513812
CHEMBL4459402,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ccsc2)c1,,342.851,6.020920000000002,2.0,2.0,-0.04045817770898939,6.785156151952302
CHEMBL4513876,Cc1cc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)cs1,,342.851,6.020920000000002,2.0,2.0,-0.03752116826259523,6.110138278741812
CHEMBL4443345,Cc1ccc(-c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)s1,,301.77700000000016,4.194100000000002,2.0,2.0,-0.039459978420018825,6.429457060118103
CHEMBL4462132,O=C(Nc1ccc(Cl)cc1)Nc1cccc(N2CCC2)c1,,407.94100000000014,5.502400000000006,0.0,2.0,-0.03461775206150296,5.8598063214213685
CHEMBL4578199,CCCCCCCN1C(=O)C2C3c4ccccc4C(c4cc(Cl)ccc43)C2C1=O,,403.5220000000001,4.307400000000003,1.0,3.0,0.006745130975214829,5.0
CHEMBL4541878,CCCCCCCOCC12c3ccccc3C(c3ccccc31)C1C(=O)NC(=O)C12,,402.5380000000001,3.8804000000000025,2.0,3.0,0.006745130975214829,5.0
CHEMBL4586739,CCCCCCCNCC12c3ccccc3C(c3ccccc31)C1C(=O)NC(=O)C12,,501.7110000000004,6.990200000000008,0.0,3.0,0.006745130975214829,5.0
CHEMBL4569234,CCCCCCCOCC12c3ccccc3C(c3ccccc31)C1C(=O)N(CCCCCCC)C(=O)C12,,500.72700000000043,6.563200000000007,1.0,3.0,0.006745130975214829,5.0
CHEMBL4458260,CCCCCCCNCC12c3ccccc3C(c3ccccc31)C1C(=O)N(CCCCCCC)C(=O)C12,,373.49600000000015,4.6330000000000044,0.0,2.0,0.006745130975214829,5.0
CHEMBL4461463,CCCCCCN1C(=O)C2C3c4ccccc4C(C)(c4ccccc43)C2C1=O,,387.52300000000014,5.023100000000005,0.0,2.0,0.006745130975214829,5.0
CHEMBL4448334,CCCCCCCN1C(=O)C2C3c4ccccc4C(C)(c4ccccc43)C2C1=O,,407.94100000000014,5.199500000000006,0.0,2.0,0.006745130975214829,5.0
CHEMBL4586819,CCCCCCCN1C(=O)C2C3c4ccccc4C(Cl)(c4ccccc43)C2C1=O,,452.3920000000001,5.355600000000005,0.0,2.0,0.006745130975214829,5.0
CHEMBL4476184,CCCCCCCN1C(=O)C2C3c4ccccc4C(Br)(c4ccccc43)C2C1=O,,387.5230000000002,5.239100000000006,0.0,2.0,0.006745130975214829,5.0
CHEMBL4443830,CCCCCCCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,,373.49600000000015,4.849000000000005,0.0,2.0,0.006745130975214829,5.0
CHEMBL4457335,CCCCCCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,,359.4690000000001,4.458900000000003,0.0,2.0,0.003625758197181813,5.029188389127482
CHEMBL4585014,CCCCCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,,275.307,2.1662,1.0,2.0,0.006745130975214829,5.0
CHEMBL504005,O=C1NC(=O)C2C3c4ccccc4C(c4ccccc43)C12,,300.442,5.345700000000005,1.0,2.0,0.006745130975214829,5.0
CHEMBL4437290,CCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,,376.5810000000002,5.657300000000008,3.0,3.0,-0.04111084647485476,7.552841968657781
CHEMBL559612,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,,509.44400000000036,6.010300000000005,0.0,4.0,-0.04123706109648902,8.769551078621726
CHEMBL4527708,CC[C@]12CCCN(C(=O)c3cccc(Br)c3)CCc3c(n(c4ccccc34)C(=O)C1)[C@@H]2OC,,524.7120000000003,5.887700000000006,0.0,7.0,-0.017489995992580137,5.305394801066432
CHEMBL1950329,CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1,,625.467,6.576200000000005,2.0,8.0,-0.041226114497555644,8.400007822415901
CHEMBL4563408,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,,491.5870000000003,6.850200000000007,0.0,5.0,0.006745130975214829,5.0
CHEMBL4587421,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCN(C)Cc3ccccc3)cc2)cc1,,505.6140000000003,7.2403000000000075,0.0,5.0,-0.03395068619050821,5.818156412055227
CHEMBL4527727,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCCN(C)Cc3ccccc3)cc2)cc1,,519.6410000000004,7.630400000000008,0.0,5.0,-0.03135920726721924,5.686132779630847
CHEMBL4552932,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCCCN(C)Cc3ccccc3)cc2)cc1,,533.6680000000005,8.020500000000007,0.0,5.0,-0.024352616104252774,5.453457336521869
CHEMBL4539701,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCCCCN(C)Cc3ccccc3)cc2)cc1,,433.5070000000001,6.951500000000006,1.0,4.0,-0.006692167145542777,5.142667503568732
CHEMBL4464357,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCc3ccccc3)cc2)cc1,,523.6320000000003,8.546200000000004,0.0,4.0,0.006745130975214829,5.0
CHEMBL4532907,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2)cc1,,451.4970000000001,7.090600000000005,1.0,4.0,0.006745130975214829,5.0
CHEMBL4442990,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCc3ccc(F)cc3)cc2)cc1,,559.6120000000003,8.8244,0.0,4.0,-0.025840316967622366,5.493494967595128
CHEMBL4543379,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(N(Cc3ccc(F)cc3)Cc3ccc(F)cc3)cc2)cc1,,465.52400000000017,7.114900000000006,0.0,4.0,0.006745130975214829,5.0
CHEMBL4530405,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(N(C)Cc3ccc(F)cc3)cc2)cc1,,469.48700000000014,7.229700000000005,1.0,4.0,-0.040861296652612115,7.096910013008056
CHEMBL4473103,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCc3cc(F)cc(F)c3)cc2)cc1,,595.5920000000003,9.102599999999999,0.0,4.0,0.006745130975214829,5.0
CHEMBL4442586,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(N(Cc3cc(F)cc(F)c3)Cc3cc(F)cc(F)c3)cc2)cc1,,434.4950000000001,6.346500000000005,1.0,5.0,0.006745130975214829,5.0
CHEMBL4566417,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCc3ccccn3)cc2)cc1,,458.51700000000017,6.823180000000005,1.0,5.0,0.006745130975214829,5.0
